,10,10,10,tweet_id,text,created_at,user_id,user_name,user_description,followers_count,verified,cause
0,1181,1191.0,2032.0,8.192371240127078e+17,TRAVEL: CLEARED BUT SLOW: #M25: One lane blocked by a broken down car transporter clockwise between J13 #Staines and J14 @HeathrowAirport,2017-01-11T17:38:45.000Z,362375284.0,BBC Radio Surrey Travel,Official travel news feed for #Surrey from @BBCSurrey: BBC Radio Surrey 104/104.6FM Digital Online and Freeview 722 with Surrey County Council and partners.,40778.0,0.0,slow broken block down
0,1182,1192.0,2033.0,8.192371240252252e+17,TRAVEL: CLEARED BUT SLOW: #M25: One lane blocked by a broken down car transporter clockwise between J13 #Staines and J14 @HeathrowAirport,2017-01-11T17:38:45.000Z,3110943143.0,Sylvie Blackmore,Radio Presenter at the BBC and Clinician in the NHS,1855.0,0.0,slow broken block down
0,1200,1210.0,2060.0,8.192514724079534e+17,#M25 - SEVERE - Surrey Clockwise - Accident - Between J13 for A30 Surrey and J16 for M40 Buckinghamshire,2017-01-11T18:35:46.000Z,8.11607645018792e+17,UK Motorways Traffic,This is traffic updates of all motorways in the uk 🇬🇧! I'm available every day between 6:30AM - 20:00PM on weekdays and weekends 7AM to 19PM,568.0,0.0,accident
0,1496,1506.0,2589.0,8.196086986833265e+17,#M25 clockwise between J13 and J14 - Congestion - Full details at https://t.co/l5EmoAw0RN,2017-01-12T18:15:16.000Z,797685578.0,Live Traffic - M25,Live #M25 traffic information updated every 5 minutes by @MotorwayCameras - SEE the traffic live CCTV images @ http://t.co/xQQta8vJRK,54500.0,0.0,conges full
0,1510,1520.0,2612.0,8.196114248046141e+17,M25 clockwise between J13 and J14 | Congestion https://t.co/P4vxkwJrFD,2017-01-12T18:26:05.000Z,224657803.0,National Highways: South-East,"OFFICIAL FEED. Live traffic info on England’s motorways + major A roads. 
🆘 In an emergency: phone 999 
General enquiry: phone our contact centre 0300 123 5000",105713.0,0.0,conges
0,1522,1532.0,2631.0,8.196130426904248e+17,M25 clockwise between J13 and J14 | Congestion https://t.co/7nazpyudxH Thx 2 HW England,2017-01-12T18:32:31.000Z,4122209764.0,trafficjamnetwork,Account has been set up to allow people to share their traffic jam or congestion info all from one feed.,1909.0,0.0,conges
0,2867,2877.0,4902.0,8.217647216280289e+17,"#M25 heavy clockwise between J10, Wisley Interchange and J11, Chertsey and again between J14, Heathrow Terminal 4 and J15 M4",2017-01-18T17:02:31.000Z,387584807.0,Radio Jackie Travel,Tweeting you information on the roads and rails between 7am and 9pm. For the very latest info please stay tuned to 107.8 Radio Jackie on the air and online,6087.0,0.0,heavy
0,2898,2908.0,4945.0,8.217731959718871e+17,#M25 clockwise between J13 and J14 - Congestion - Full details at https://t.co/l5EmoAw0RN,2017-01-18T17:36:12.000Z,797685578.0,Live Traffic - M25,Live #M25 traffic information updated every 5 minutes by @MotorwayCameras - SEE the traffic live CCTV images @ http://t.co/xQQta8vJRK,54500.0,0.0,conges full
0,2899,2909.0,4946.0,8.217731971504538e+17,#M25 clockwise between J13 and J14 - Congestion - Full details at https://t.co/LwI3prBa31,2017-01-18T17:36:12.000Z,2203877580.0,Traffic - All M'ways,Live #traffic news and information from every UK #motorway! Now updated every 5 minutes by @MotorwayCameras - SEE the traffic @ http://t.co/WFCp3NaSjI,2600.0,0.0,conges full
0,2930,2940.0,4988.0,8.217896807777772e+17,"#M25 heavy clockwise between J10, Wisley Interchange and J11, Chertsey and again between J14, Heathrow Terminal 4 and J15 M4",2017-01-18T18:41:42.000Z,387584807.0,Radio Jackie Travel,Tweeting you information on the roads and rails between 7am and 9pm. For the very latest info please stay tuned to 107.8 Radio Jackie on the air and online,6087.0,0.0,heavy
0,3059,3069.0,5197.0,8.221483990845563e+17,#M25 clockwise between J13 and J14 - Congestion - Full details at https://t.co/l5EmoAw0RN,2017-01-19T18:27:07.000Z,797685578.0,Live Traffic - M25,Live #M25 traffic information updated every 5 minutes by @MotorwayCameras - SEE the traffic live CCTV images @ http://t.co/xQQta8vJRK,54500.0,0.0,conges full
0,3060,3070.0,5198.0,8.221484022342984e+17,M25 clockwise between J13 and J14 | Congestion https://t.co/wM2smFYOQW,2017-01-19T18:27:08.000Z,224657803.0,National Highways: South-East,"OFFICIAL FEED. Live traffic info on England’s motorways + major A roads. 
🆘 In an emergency: phone 999 
General enquiry: phone our contact centre 0300 123 5000",105713.0,0.0,conges
0,3061,3071.0,5199.0,8.221489690610565e+17,M25 clockwise between J13 and J14 | Congestion https://t.co/dFIvFIcW6N Thx 2 HW England,2017-01-19T18:29:23.000Z,4122209764.0,trafficjamnetwork,Account has been set up to allow people to share their traffic jam or congestion info all from one feed.,1909.0,0.0,conges
0,3079,3089.0,5223.0,8.22165128858792e+17,#M25 Long delays on M25 clockwise between J13 A30 (Staines) and J16 M40.,2017-01-19T19:33:36.000Z,387584807.0,Radio Jackie Travel,Tweeting you information on the roads and rails between 7am and 9pm. For the very latest info please stay tuned to 107.8 Radio Jackie on the air and online,6087.0,0.0,delay
0,3800,3811.0,6561.0,8.2342168392303e+17,#M25 - SEVERE -Greater London Clockwise - Accident - Between J14 for A3113 Greater London and J15 for M4 Richings Park/Affecting J13 for A30,2017-01-23T06:46:42.000Z,8.11607645018792e+17,UK Motorways Traffic,This is traffic updates of all motorways in the uk 🇬🇧! I'm available every day between 6:30AM - 20:00PM on weekdays and weekends 7AM to 19PM,568.0,0.0,accident
0,3808,3819.0,6571.0,8.234227818198794e+17,#M25 clockwise between J13 and J14 - Congestion - Full details at https://t.co/l5EmoAw0RN,2017-01-23T06:51:04.000Z,797685578.0,Live Traffic - M25,Live #M25 traffic information updated every 5 minutes by @MotorwayCameras - SEE the traffic live CCTV images @ http://t.co/xQQta8vJRK,54500.0,0.0,conges full
0,3815,3826.0,6578.0,8.234227979384955e+17,M25 clockwise between J13 and J14 | Clockwise | Congestion https://t.co/uXQcrSdCRK,2017-01-23T06:51:08.000Z,544501743.0,Parability,"HELPING A HUMAN RACE - 
Increasing each others abilities and access to opportunities",232.0,0.0,conges
0,3908,3919.0,6691.0,8.23440577572307e+17,"There are severe delays on #M25 clockwise due to 2 separate collisions. One between J10-J11, and one between J14 and J15. Delays back to J9.",2017-01-23T08:01:47.000Z,224662544.0,National Highways: East,"OFFICIAL FEED. Live traffic info on England’s motorways + major A roads. 
🆘 In an emergency: phone 999 
General enquiry: phone our contact centre 0300 123 5000",61664.0,0.0,collision delay
0,3909,3920.0,6692.0,8.23440577656193e+17,"There are severe delays on #M25 clockwise due to 2 separate collisions. One between J10-J11, and one between J14 and J15. Delays back to J9.",2017-01-23T08:01:47.000Z,224657803.0,National Highways: South-East,"OFFICIAL FEED. Live traffic info on England’s motorways + major A roads. 
🆘 In an emergency: phone 999 
General enquiry: phone our contact centre 0300 123 5000",105713.0,0.0,collision delay
0,3911,3922.0,6696.0,8.23441435403948e+17,"There are severe delays on #M25 clockwise due to 2 separate collisions. One between J10-J11, and one between J14 and J15. Delays back to J9…",2017-01-23T08:05:11.000Z,4122209764.0,trafficjamnetwork,Account has been set up to allow people to share their traffic jam or congestion info all from one feed.,1909.0,0.0,collision delay
0,4105,4117.0,7006.0,8.235890094316012e+17,TRAVEL: #M25: One lane closed due to a broken down car clockwise between J13 #Staines and J14 @HeathrowAirport,2017-01-23T17:51:36.000Z,67332739.0,BBC Radio Surrey,Tune in to BBC Radio Surrey across  #Surrey & NE #Hampshire on 104/104.6FM/ Online/ DAB/ Freeview 722/ Smart phone & speaker.,60807.0,1.0,clos down broken
0,4106,4118.0,7007.0,8.23589009456767e+17,TRAVEL: #M25: One lane closed due to a broken down car clockwise between J13 #Staines and J14 @HeathrowAirport,2017-01-23T17:51:36.000Z,362375284.0,BBC Radio Surrey Travel,Official travel news feed for #Surrey from @BBCSurrey: BBC Radio Surrey 104/104.6FM Digital Online and Freeview 722 with Surrey County Council and partners.,40778.0,0.0,clos down broken
0,4107,4119.0,7008.0,8.235890097336443e+17,TRAVEL: #M25: One lane closed due to a broken down car clockwise between J13 #Staines and J14 @HeathrowAirport,2017-01-23T17:51:36.000Z,3110943143.0,Sylvie Blackmore,Radio Presenter at the BBC and Clinician in the NHS,1855.0,0.0,clos down broken
0,4108,4120.0,7009.0,8.235896152862925e+17,Slow #M25 Clockwise btwn J13 Staines and J14 #Heathrow -inside lane is closed after a breakdown. Fi,2017-01-23T17:54:00.000Z,22595388.0,BBC Radio London Travel,The original traffic & travel tweet service for London from the BBC. Broadcasts on @BBCRadioLondon and updates on @BBCLondonNews,142155.0,1.0,clos breakdown slow
0,4110,4122.0,7011.0,8.235905399499162e+17,"#M25 broken down car removed clockwise between J13, Staines and J14, Heathrow Terminal 4",2017-01-23T17:57:40.000Z,387584807.0,Radio Jackie Travel,Tweeting you information on the roads and rails between 7am and 9pm. For the very latest info please stay tuned to 107.8 Radio Jackie on the air and online,6087.0,0.0,down broken
0,4112,4124.0,7013.0,8.235912041976627e+17,Re: #M25 Clockwise btwn J13 Staines and J14 #Heathrow is now clear after a breakdown. Fi,2017-01-23T18:00:19.000Z,22595388.0,BBC Radio London Travel,The original traffic & travel tweet service for London from the BBC. Broadcasts on @BBCRadioLondon and updates on @BBCLondonNews,142155.0,1.0,breakdown
0,4114,4126.0,7016.0,8.23593239689171e+17,TRAVEL: CLEARED: #M25: One lane closed due to a broken down car clockwise between J13 #Staines and J14 @HeathrowAirport,2017-01-23T18:08:24.000Z,362375284.0,BBC Radio Surrey Travel,Official travel news feed for #Surrey from @BBCSurrey: BBC Radio Surrey 104/104.6FM Digital Online and Freeview 722 with Surrey County Council and partners.,40778.0,0.0,broken clos down
0,4115,4127.0,7017.0,8.235932397478953e+17,TRAVEL: CLEARED: #M25: One lane closed due to a broken down car clockwise between J13 #Staines and J14 @HeathrowAirport,2017-01-23T18:08:24.000Z,3110943143.0,Sylvie Blackmore,Radio Presenter at the BBC and Clinician in the NHS,1855.0,0.0,broken clos down
0,4116,4128.0,7018.0,8.235932399157248e+17,TRAVEL: CLEARED: #M25: One lane closed due to a broken down car clockwise between J13 #Staines and J14 @HeathrowAirport,2017-01-23T18:08:24.000Z,67332739.0,BBC Radio Surrey,Tune in to BBC Radio Surrey across  #Surrey & NE #Hampshire on 104/104.6FM/ Online/ DAB/ Freeview 722/ Smart phone & speaker.,60807.0,1.0,broken clos down
0,4506,4522.0,7561.0,8.239291828162396e+17,"#M25 slow clockwise between J13, Staines and J15 M4",2017-01-24T16:23:19.000Z,387584807.0,Radio Jackie Travel,Tweeting you information on the roads and rails between 7am and 9pm. For the very latest info please stay tuned to 107.8 Radio Jackie on the air and online,6087.0,0.0,slow
0,4545,4561.0,7609.0,8.239524158963876e+17,M25 clockwise between J13 and J14 | Clockwise | Congestion,2017-01-24T17:55:38.000Z,20979719.0,South East Traffic News,Latest traffic news in the South East UK.,10952.0,0.0,conges
0,4548,4564.0,7613.0,8.239528059417027e+17,#M25 clockwise between J13 and J14 - Congestion - Full details at https://t.co/l5EmoAw0RN,2017-01-24T17:57:11.000Z,797685578.0,Live Traffic - M25,Live #M25 traffic information updated every 5 minutes by @MotorwayCameras - SEE the traffic live CCTV images @ http://t.co/xQQta8vJRK,54500.0,0.0,conges full
0,4750,4768.0,7980.0,8.242947819793981e+17,#M25 clockwise between J13 and J14 - Congestion - Full details at https://t.co/l5EmoAw0RN,2017-01-25T16:36:05.000Z,797685578.0,Live Traffic - M25,Live #M25 traffic information updated every 5 minutes by @MotorwayCameras - SEE the traffic live CCTV images @ http://t.co/xQQta8vJRK,54500.0,0.0,conges full
0,5032,5051.0,8451.0,8.246700255713075e+17,#M25 clockwise between J13 and J14 - Congestion - Full details at https://t.co/l5EmoAw0RN,2017-01-26T17:27:10.000Z,797685578.0,Live Traffic - M25,Live #M25 traffic information updated every 5 minutes by @MotorwayCameras - SEE the traffic live CCTV images @ http://t.co/xQQta8vJRK,54500.0,0.0,conges full
0,5033,5052.0,8452.0,8.246700264394916e+17,#M25 clockwise between J13 and J14 - Congestion - Full details at https://t.co/LwI3prBa31,2017-01-26T17:27:10.000Z,2203877580.0,Traffic - All M'ways,Live #traffic news and information from every UK #motorway! Now updated every 5 minutes by @MotorwayCameras - SEE the traffic @ http://t.co/WFCp3NaSjI,2600.0,0.0,conges full
0,5183,5202.0,8729.0,8.249960027593196e+17,#M25 Slow traffic on M25 clockwise between J13 A30 (Staines) and J15 M4.,2017-01-27T15:02:29.000Z,387584807.0,Radio Jackie Travel,Tweeting you information on the roads and rails between 7am and 9pm. For the very latest info please stay tuned to 107.8 Radio Jackie on the air and online,6087.0,0.0,slow
0,5207,5226.0,8776.0,8.250258676089487e+17,"#M25 slow clockwise between J13, Staines and J15 M4",2017-01-27T17:01:09.000Z,387584807.0,Radio Jackie Travel,Tweeting you information on the roads and rails between 7am and 9pm. For the very latest info please stay tuned to 107.8 Radio Jackie on the air and online,6087.0,0.0,slow
