,10,10,10,tweet_id,text,created_at,user_id,user_name,user_description,followers_count,verified,cause
0,44,44.0,115.0,8.156654170416701e+17,#M25 Surrey: Clockwise at J9 #Leatherhead the outside lane is blocked after an accident. Fi,2017-01-01T21:06:04.000Z,22595388.0,BBC Radio London Travel,The original traffic & travel tweet service for London from the BBC. Broadcasts on @BBCRadioLondon and updates on @BBCLondonNews,142155.0,1.0,slow
0,44,44.0,115.0,8.156654170416701e+17,#M25 Surrey: Clockwise at J9 #Leatherhead the outside lane is blocked after an accident. Fi,2017-01-01T21:06:04.000Z,22595388.0,BBC Radio London Travel,The original traffic & travel tweet service for London from the BBC. Broadcasts on @BBCRadioLondon and updates on @BBCLondonNews,142155.0,1.0,fire full
0,44,44.0,115.0,8.156654170416701e+17,#M25 Surrey: Clockwise at J9 #Leatherhead the outside lane is blocked after an accident. Fi,2017-01-01T21:06:04.000Z,22595388.0,BBC Radio London Travel,The original traffic & travel tweet service for London from the BBC. Broadcasts on @BBCRadioLondon and updates on @BBCLondonNews,142155.0,1.0,fire smoke hard
0,44,44.0,115.0,8.156654170416701e+17,#M25 Surrey: Clockwise at J9 #Leatherhead the outside lane is blocked after an accident. Fi,2017-01-01T21:06:04.000Z,22595388.0,BBC Radio London Travel,The original traffic & travel tweet service for London from the BBC. Broadcasts on @BBCRadioLondon and updates on @BBCLondonNews,142155.0,1.0,fire
0,44,44.0,115.0,8.156654170416701e+17,#M25 Surrey: Clockwise at J9 #Leatherhead the outside lane is blocked after an accident. Fi,2017-01-01T21:06:04.000Z,22595388.0,BBC Radio London Travel,The original traffic & travel tweet service for London from the BBC. Broadcasts on @BBCRadioLondon and updates on @BBCLondonNews,142155.0,1.0,fire
0,44,44.0,115.0,8.156654170416701e+17,#M25 Surrey: Clockwise at J9 #Leatherhead the outside lane is blocked after an accident. Fi,2017-01-01T21:06:04.000Z,22595388.0,BBC Radio London Travel,The original traffic & travel tweet service for London from the BBC. Broadcasts on @BBCRadioLondon and updates on @BBCLondonNews,142155.0,1.0,fire
0,44,44.0,115.0,8.156654170416701e+17,#M25 Surrey: Clockwise at J9 #Leatherhead the outside lane is blocked after an accident. Fi,2017-01-01T21:06:04.000Z,22595388.0,BBC Radio London Travel,The original traffic & travel tweet service for London from the BBC. Broadcasts on @BBCRadioLondon and updates on @BBCLondonNews,142155.0,1.0,fire block
0,44,44.0,115.0,8.156654170416701e+17,#M25 Surrey: Clockwise at J9 #Leatherhead the outside lane is blocked after an accident. Fi,2017-01-01T21:06:04.000Z,22595388.0,BBC Radio London Travel,The original traffic & travel tweet service for London from the BBC. Broadcasts on @BBCRadioLondon and updates on @BBCLondonNews,142155.0,1.0,fire
0,44,44.0,115.0,8.156654170416701e+17,#M25 Surrey: Clockwise at J9 #Leatherhead the outside lane is blocked after an accident. Fi,2017-01-01T21:06:04.000Z,22595388.0,BBC Radio London Travel,The original traffic & travel tweet service for London from the BBC. Broadcasts on @BBCRadioLondon and updates on @BBCLondonNews,142155.0,1.0,fire clos hard
0,44,44.0,115.0,8.156654170416701e+17,#M25 Surrey: Clockwise at J9 #Leatherhead the outside lane is blocked after an accident. Fi,2017-01-01T21:06:04.000Z,22595388.0,BBC Radio London Travel,The original traffic & travel tweet service for London from the BBC. Broadcasts on @BBCRadioLondon and updates on @BBCLondonNews,142155.0,1.0,conges full
0,44,44.0,115.0,8.156654170416701e+17,#M25 Surrey: Clockwise at J9 #Leatherhead the outside lane is blocked after an accident. Fi,2017-01-01T21:06:04.000Z,22595388.0,BBC Radio London Travel,The original traffic & travel tweet service for London from the BBC. Broadcasts on @BBCRadioLondon and updates on @BBCLondonNews,142155.0,1.0,conges
0,44,44.0,115.0,8.156654170416701e+17,#M25 Surrey: Clockwise at J9 #Leatherhead the outside lane is blocked after an accident. Fi,2017-01-01T21:06:04.000Z,22595388.0,BBC Radio London Travel,The original traffic & travel tweet service for London from the BBC. Broadcasts on @BBCRadioLondon and updates on @BBCLondonNews,142155.0,1.0,conges
0,44,44.0,115.0,8.156654170416701e+17,#M25 Surrey: Clockwise at J9 #Leatherhead the outside lane is blocked after an accident. Fi,2017-01-01T21:06:04.000Z,22595388.0,BBC Radio London Travel,The original traffic & travel tweet service for London from the BBC. Broadcasts on @BBCRadioLondon and updates on @BBCLondonNews,142155.0,1.0,fire block stationary
0,44,44.0,115.0,8.156654170416701e+17,#M25 Surrey: Clockwise at J9 #Leatherhead the outside lane is blocked after an accident. Fi,2017-01-01T21:06:04.000Z,22595388.0,BBC Radio London Travel,The original traffic & travel tweet service for London from the BBC. Broadcasts on @BBCRadioLondon and updates on @BBCLondonNews,142155.0,1.0,fire block stationary
0,44,44.0,115.0,8.156654170416701e+17,#M25 Surrey: Clockwise at J9 #Leatherhead the outside lane is blocked after an accident. Fi,2017-01-01T21:06:04.000Z,22595388.0,BBC Radio London Travel,The original traffic & travel tweet service for London from the BBC. Broadcasts on @BBCRadioLondon and updates on @BBCLondonNews,142155.0,1.0,fire
0,44,44.0,115.0,8.156654170416701e+17,#M25 Surrey: Clockwise at J9 #Leatherhead the outside lane is blocked after an accident. Fi,2017-01-01T21:06:04.000Z,22595388.0,BBC Radio London Travel,The original traffic & travel tweet service for London from the BBC. Broadcasts on @BBCRadioLondon and updates on @BBCLondonNews,142155.0,1.0,fire
0,44,44.0,115.0,8.156654170416701e+17,#M25 Surrey: Clockwise at J9 #Leatherhead the outside lane is blocked after an accident. Fi,2017-01-01T21:06:04.000Z,22595388.0,BBC Radio London Travel,The original traffic & travel tweet service for London from the BBC. Broadcasts on @BBCRadioLondon and updates on @BBCLondonNews,142155.0,1.0,fire clos queu
0,44,44.0,115.0,8.156654170416701e+17,#M25 Surrey: Clockwise at J9 #Leatherhead the outside lane is blocked after an accident. Fi,2017-01-01T21:06:04.000Z,22595388.0,BBC Radio London Travel,The original traffic & travel tweet service for London from the BBC. Broadcasts on @BBCRadioLondon and updates on @BBCLondonNews,142155.0,1.0,fire clos
0,44,44.0,115.0,8.156654170416701e+17,#M25 Surrey: Clockwise at J9 #Leatherhead the outside lane is blocked after an accident. Fi,2017-01-01T21:06:04.000Z,22595388.0,BBC Radio London Travel,The original traffic & travel tweet service for London from the BBC. Broadcasts on @BBCRadioLondon and updates on @BBCLondonNews,142155.0,1.0,fire full
0,44,44.0,115.0,8.156654170416701e+17,#M25 Surrey: Clockwise at J9 #Leatherhead the outside lane is blocked after an accident. Fi,2017-01-01T21:06:04.000Z,22595388.0,BBC Radio London Travel,The original traffic & travel tweet service for London from the BBC. Broadcasts on @BBCRadioLondon and updates on @BBCLondonNews,142155.0,1.0,fire
0,44,44.0,115.0,8.156654170416701e+17,#M25 Surrey: Clockwise at J9 #Leatherhead the outside lane is blocked after an accident. Fi,2017-01-01T21:06:04.000Z,22595388.0,BBC Radio London Travel,The original traffic & travel tweet service for London from the BBC. Broadcasts on @BBCRadioLondon and updates on @BBCLondonNews,142155.0,1.0,fire
0,44,44.0,115.0,8.156654170416701e+17,#M25 Surrey: Clockwise at J9 #Leatherhead the outside lane is blocked after an accident. Fi,2017-01-01T21:06:04.000Z,22595388.0,BBC Radio London Travel,The original traffic & travel tweet service for London from the BBC. Broadcasts on @BBCRadioLondon and updates on @BBCLondonNews,142155.0,1.0,clos stop block stationary
0,44,44.0,115.0,8.156654170416701e+17,#M25 Surrey: Clockwise at J9 #Leatherhead the outside lane is blocked after an accident. Fi,2017-01-01T21:06:04.000Z,22595388.0,BBC Radio London Travel,The original traffic & travel tweet service for London from the BBC. Broadcasts on @BBCRadioLondon and updates on @BBCLondonNews,142155.0,1.0,clos stop block stationary
0,44,44.0,115.0,8.156654170416701e+17,#M25 Surrey: Clockwise at J9 #Leatherhead the outside lane is blocked after an accident. Fi,2017-01-01T21:06:04.000Z,22595388.0,BBC Radio London Travel,The original traffic & travel tweet service for London from the BBC. Broadcasts on @BBCRadioLondon and updates on @BBCLondonNews,142155.0,1.0,fire clos
0,44,44.0,115.0,8.156654170416701e+17,#M25 Surrey: Clockwise at J9 #Leatherhead the outside lane is blocked after an accident. Fi,2017-01-01T21:06:04.000Z,22595388.0,BBC Radio London Travel,The original traffic & travel tweet service for London from the BBC. Broadcasts on @BBCRadioLondon and updates on @BBCLondonNews,142155.0,1.0,fire clos police
0,44,44.0,115.0,8.156654170416701e+17,#M25 Surrey: Clockwise at J9 #Leatherhead the outside lane is blocked after an accident. Fi,2017-01-01T21:06:04.000Z,22595388.0,BBC Radio London Travel,The original traffic & travel tweet service for London from the BBC. Broadcasts on @BBCRadioLondon and updates on @BBCLondonNews,142155.0,1.0,fire clos
0,44,44.0,115.0,8.156654170416701e+17,#M25 Surrey: Clockwise at J9 #Leatherhead the outside lane is blocked after an accident. Fi,2017-01-01T21:06:04.000Z,22595388.0,BBC Radio London Travel,The original traffic & travel tweet service for London from the BBC. Broadcasts on @BBCRadioLondon and updates on @BBCLondonNews,142155.0,1.0,fire clos
0,44,44.0,115.0,8.156654170416701e+17,#M25 Surrey: Clockwise at J9 #Leatherhead the outside lane is blocked after an accident. Fi,2017-01-01T21:06:04.000Z,22595388.0,BBC Radio London Travel,The original traffic & travel tweet service for London from the BBC. Broadcasts on @BBCRadioLondon and updates on @BBCLondonNews,142155.0,1.0,fire clos
0,44,44.0,115.0,8.156654170416701e+17,#M25 Surrey: Clockwise at J9 #Leatherhead the outside lane is blocked after an accident. Fi,2017-01-01T21:06:04.000Z,22595388.0,BBC Radio London Travel,The original traffic & travel tweet service for London from the BBC. Broadcasts on @BBCRadioLondon and updates on @BBCLondonNews,142155.0,1.0,fire clos
0,44,44.0,115.0,8.156654170416701e+17,#M25 Surrey: Clockwise at J9 #Leatherhead the outside lane is blocked after an accident. Fi,2017-01-01T21:06:04.000Z,22595388.0,BBC Radio London Travel,The original traffic & travel tweet service for London from the BBC. Broadcasts on @BBCRadioLondon and updates on @BBCLondonNews,142155.0,1.0,fire queu
0,44,44.0,115.0,8.156654170416701e+17,#M25 Surrey: Clockwise at J9 #Leatherhead the outside lane is blocked after an accident. Fi,2017-01-01T21:06:04.000Z,22595388.0,BBC Radio London Travel,The original traffic & travel tweet service for London from the BBC. Broadcasts on @BBCRadioLondon and updates on @BBCLondonNews,142155.0,1.0,fire queu
0,44,44.0,115.0,8.156654170416701e+17,#M25 Surrey: Clockwise at J9 #Leatherhead the outside lane is blocked after an accident. Fi,2017-01-01T21:06:04.000Z,22595388.0,BBC Radio London Travel,The original traffic & travel tweet service for London from the BBC. Broadcasts on @BBCRadioLondon and updates on @BBCLondonNews,142155.0,1.0,conges full
0,44,44.0,115.0,8.156654170416701e+17,#M25 Surrey: Clockwise at J9 #Leatherhead the outside lane is blocked after an accident. Fi,2017-01-01T21:06:04.000Z,22595388.0,BBC Radio London Travel,The original traffic & travel tweet service for London from the BBC. Broadcasts on @BBCRadioLondon and updates on @BBCLondonNews,142155.0,1.0,conges
0,44,44.0,115.0,8.156654170416701e+17,#M25 Surrey: Clockwise at J9 #Leatherhead the outside lane is blocked after an accident. Fi,2017-01-01T21:06:04.000Z,22595388.0,BBC Radio London Travel,The original traffic & travel tweet service for London from the BBC. Broadcasts on @BBCRadioLondon and updates on @BBCLondonNews,142155.0,1.0,conges
0,44,44.0,115.0,8.156654170416701e+17,#M25 Surrey: Clockwise at J9 #Leatherhead the outside lane is blocked after an accident. Fi,2017-01-01T21:06:04.000Z,22595388.0,BBC Radio London Travel,The original traffic & travel tweet service for London from the BBC. Broadcasts on @BBCRadioLondon and updates on @BBCLondonNews,142155.0,1.0,queu fire clos
0,44,44.0,115.0,8.156654170416701e+17,#M25 Surrey: Clockwise at J9 #Leatherhead the outside lane is blocked after an accident. Fi,2017-01-01T21:06:04.000Z,22595388.0,BBC Radio London Travel,The original traffic & travel tweet service for London from the BBC. Broadcasts on @BBCRadioLondon and updates on @BBCLondonNews,142155.0,1.0,fire clos slow
0,44,44.0,115.0,8.156654170416701e+17,#M25 Surrey: Clockwise at J9 #Leatherhead the outside lane is blocked after an accident. Fi,2017-01-01T21:06:04.000Z,22595388.0,BBC Radio London Travel,The original traffic & travel tweet service for London from the BBC. Broadcasts on @BBCRadioLondon and updates on @BBCLondonNews,142155.0,1.0,fire clos delay
0,44,44.0,115.0,8.156654170416701e+17,#M25 Surrey: Clockwise at J9 #Leatherhead the outside lane is blocked after an accident. Fi,2017-01-01T21:06:04.000Z,22595388.0,BBC Radio London Travel,The original traffic & travel tweet service for London from the BBC. Broadcasts on @BBCRadioLondon and updates on @BBCLondonNews,142155.0,1.0,fire clos delay
0,44,44.0,115.0,8.156654170416701e+17,#M25 Surrey: Clockwise at J9 #Leatherhead the outside lane is blocked after an accident. Fi,2017-01-01T21:06:04.000Z,22595388.0,BBC Radio London Travel,The original traffic & travel tweet service for London from the BBC. Broadcasts on @BBCRadioLondon and updates on @BBCLondonNews,142155.0,1.0,fire clos delay
0,44,44.0,115.0,8.156654170416701e+17,#M25 Surrey: Clockwise at J9 #Leatherhead the outside lane is blocked after an accident. Fi,2017-01-01T21:06:04.000Z,22595388.0,BBC Radio London Travel,The original traffic & travel tweet service for London from the BBC. Broadcasts on @BBCRadioLondon and updates on @BBCLondonNews,142155.0,1.0,fire clos delay
0,44,44.0,115.0,8.156654170416701e+17,#M25 Surrey: Clockwise at J9 #Leatherhead the outside lane is blocked after an accident. Fi,2017-01-01T21:06:04.000Z,22595388.0,BBC Radio London Travel,The original traffic & travel tweet service for London from the BBC. Broadcasts on @BBCRadioLondon and updates on @BBCLondonNews,142155.0,1.0,fire clos
0,44,44.0,115.0,8.156654170416701e+17,#M25 Surrey: Clockwise at J9 #Leatherhead the outside lane is blocked after an accident. Fi,2017-01-01T21:06:04.000Z,22595388.0,BBC Radio London Travel,The original traffic & travel tweet service for London from the BBC. Broadcasts on @BBCRadioLondon and updates on @BBCLondonNews,142155.0,1.0,fire delay
0,44,44.0,115.0,8.156654170416701e+17,#M25 Surrey: Clockwise at J9 #Leatherhead the outside lane is blocked after an accident. Fi,2017-01-01T21:06:04.000Z,22595388.0,BBC Radio London Travel,The original traffic & travel tweet service for London from the BBC. Broadcasts on @BBCRadioLondon and updates on @BBCLondonNews,142155.0,1.0,fire
0,44,44.0,115.0,8.156654170416701e+17,#M25 Surrey: Clockwise at J9 #Leatherhead the outside lane is blocked after an accident. Fi,2017-01-01T21:06:04.000Z,22595388.0,BBC Radio London Travel,The original traffic & travel tweet service for London from the BBC. Broadcasts on @BBCRadioLondon and updates on @BBCLondonNews,142155.0,1.0,fire clos
0,44,44.0,115.0,8.156654170416701e+17,#M25 Surrey: Clockwise at J9 #Leatherhead the outside lane is blocked after an accident. Fi,2017-01-01T21:06:04.000Z,22595388.0,BBC Radio London Travel,The original traffic & travel tweet service for London from the BBC. Broadcasts on @BBCRadioLondon and updates on @BBCLondonNews,142155.0,1.0,conges delay
0,44,44.0,115.0,8.156654170416701e+17,#M25 Surrey: Clockwise at J9 #Leatherhead the outside lane is blocked after an accident. Fi,2017-01-01T21:06:04.000Z,22595388.0,BBC Radio London Travel,The original traffic & travel tweet service for London from the BBC. Broadcasts on @BBCRadioLondon and updates on @BBCLondonNews,142155.0,1.0,conges delay
0,44,44.0,115.0,8.156654170416701e+17,#M25 Surrey: Clockwise at J9 #Leatherhead the outside lane is blocked after an accident. Fi,2017-01-01T21:06:04.000Z,22595388.0,BBC Radio London Travel,The original traffic & travel tweet service for London from the BBC. Broadcasts on @BBCRadioLondon and updates on @BBCLondonNews,142155.0,1.0,conges delay
0,44,44.0,115.0,8.156654170416701e+17,#M25 Surrey: Clockwise at J9 #Leatherhead the outside lane is blocked after an accident. Fi,2017-01-01T21:06:04.000Z,22595388.0,BBC Radio London Travel,The original traffic & travel tweet service for London from the BBC. Broadcasts on @BBCRadioLondon and updates on @BBCLondonNews,142155.0,1.0,fire delay
0,44,44.0,115.0,8.156654170416701e+17,#M25 Surrey: Clockwise at J9 #Leatherhead the outside lane is blocked after an accident. Fi,2017-01-01T21:06:04.000Z,22595388.0,BBC Radio London Travel,The original traffic & travel tweet service for London from the BBC. Broadcasts on @BBCRadioLondon and updates on @BBCLondonNews,142155.0,1.0,fire delay
0,44,44.0,115.0,8.156654170416701e+17,#M25 Surrey: Clockwise at J9 #Leatherhead the outside lane is blocked after an accident. Fi,2017-01-01T21:06:04.000Z,22595388.0,BBC Radio London Travel,The original traffic & travel tweet service for London from the BBC. Broadcasts on @BBCRadioLondon and updates on @BBCLondonNews,142155.0,1.0,fire delay
0,44,44.0,115.0,8.156654170416701e+17,#M25 Surrey: Clockwise at J9 #Leatherhead the outside lane is blocked after an accident. Fi,2017-01-01T21:06:04.000Z,22595388.0,BBC Radio London Travel,The original traffic & travel tweet service for London from the BBC. Broadcasts on @BBCRadioLondon and updates on @BBCLondonNews,142155.0,1.0,queu fire
0,44,44.0,115.0,8.156654170416701e+17,#M25 Surrey: Clockwise at J9 #Leatherhead the outside lane is blocked after an accident. Fi,2017-01-01T21:06:04.000Z,22595388.0,BBC Radio London Travel,The original traffic & travel tweet service for London from the BBC. Broadcasts on @BBCRadioLondon and updates on @BBCLondonNews,142155.0,1.0,work
0,44,44.0,115.0,8.156654170416701e+17,#M25 Surrey: Clockwise at J9 #Leatherhead the outside lane is blocked after an accident. Fi,2017-01-01T21:06:04.000Z,22595388.0,BBC Radio London Travel,The original traffic & travel tweet service for London from the BBC. Broadcasts on @BBCRadioLondon and updates on @BBCLondonNews,142155.0,1.0,work
0,44,44.0,115.0,8.156654170416701e+17,#M25 Surrey: Clockwise at J9 #Leatherhead the outside lane is blocked after an accident. Fi,2017-01-01T21:06:04.000Z,22595388.0,BBC Radio London Travel,The original traffic & travel tweet service for London from the BBC. Broadcasts on @BBCRadioLondon and updates on @BBCLondonNews,142155.0,1.0,work
